device,prefix,instant,payload,company
3391,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73818,-046.56918<",acme
3121,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73414,-046.54231<",acme
3188,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70701,-046.55263<",acme
3320,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73928,-046.59240<",acme
3160,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73724,-046.52953<",acme
3332,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70039,-046.55230<",acme
3114,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70064,-046.55241<",acme
3374,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.71149,-046.56633<",acme
3285,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.72982,-046.52823<",acme
3443,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.68500,-046.55045<",acme
3169,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.77573,-046.50758<",acme
3222,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70045,-046.55236<",acme
3329,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.71899,-046.55078<",acme
3348,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.71920,-046.55065<",acme
3111,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70952,-046.55218<",acme
3013,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.71121,-046.55215<",acme
3017,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093536,-23.66678,-046.60940<",acme
3189,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70658,-046.56163<",acme
3244,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70099,-046.54613<",acme
3250,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.77847,-046.52883<",acme
3135,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.65880,-046.59783<",acme
3448,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73388,-046.57931<",acme
3078,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.71011,-046.55214<",acme
3097,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70344,-046.55346<",acme
3353,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70870,-046.55227<",acme
3429,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.69403,-046.55289<",acme
3198,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.73634,-046.59056<",acme
3146,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.68484,-046.55903<",acme
3337,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70274,-046.54145<",acme
3357,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.74771,-046.56896<",acme
3063,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.69978,-046.55268<",acme
3255,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.70926,-046.55225<",acme
3175,RUS00,2018-12-10T10:37:03-02:00,">RUS00,101218093701,-23.69776,-046.55338<",acme
3432,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70605,-046.55058<",acme
3036,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71616,-046.53419<",acme
3472,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.65168,-046.57512<",acme
3011,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70484,-046.55195<",acme
3368,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73584,-046.53633<",acme
3345,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72091,-046.55071<",acme
3088,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71980,-046.58160<",acme
3012,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.75022,-046.56957<",acme
3021,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68967,-046.56291<",acme
3241,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70448,-046.55220<",acme
3182,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70895,-046.55225<",acme
3403,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.67969,-046.55757<",acme
3261,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71987,-046.55092<",acme
3005,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69921,-046.57038<",acme
3258,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72055,-046.52510<",acme
3206,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73132,-046.57843<",acme
3212,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72379,-046.55341<",acme
3467,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74754,-046.59732<",acme
3046,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69025,-046.56105<",acme
3312,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.67402,-046.55807<",acme
3465,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72412,-046.55148<",acme
3464,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66424,-046.56953<",acme
3180,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74014,-046.59607<",acme
3302,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.67910,-046.55748<",acme
3239,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73313,-046.56868<",acme
3245,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72959,-046.52828<",acme
3423,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71613,-046.58499<",acme
3023,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72775,-046.57428<",acme
3164,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68517,-046.55913<",acme
3104,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71100,-046.55310<",acme
3330,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77113,-046.59666<",acme
3061,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66408,-046.60710<",acme
3444,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72644,-046.59567<",acme
3370,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69842,-046.55348<",acme
3026,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74075,-046.59598<",acme
3404,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70077,-046.54087<",acme
3057,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68530,-046.55486<",acme
3383,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73728,-046.52944<",acme
3120,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68978,-046.56157<",acme
3425,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.84329,-046.59737<",acme
3305,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74294,-046.52455<",acme
3411,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69884,-046.55071<",acme
3004,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72949,-046.52841<",acme
3379,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74327,-046.58051<",acme
3413,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69707,-046.55352<",acme
3238,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68528,-046.55136<",acme
3267,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68674,-046.55362<",acme
3378,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74252,-046.55658<",acme
3038,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74247,-046.53128<",acme
3230,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69119,-046.55215<",acme
3161,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77682,-046.52767<",acme
3123,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71223,-046.55198<",acme
3306,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70280,-046.54126<",acme
3103,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.75428,-046.57471<",acme
3395,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.74614,-046.49809<",acme
3002,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73508,-046.52927<",acme
3303,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73808,-046.57565<",acme
3398,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72930,-046.56694<",acme
3147,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.64995,-046.57721<",acme
3384,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73924,-046.52635<",acme
3295,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.78824,-046.53602<",acme
3128,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72132,-046.53297<",acme
3022,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71216,-046.55293<",acme
3272,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.83189,-046.59969<",acme
3242,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72100,-046.58119<",acme
3307,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73721,-046.52953<",acme
3055,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77537,-046.59986<",acme
3000,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73528,-046.58799<",acme
3457,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66313,-046.56363<",acme
3027,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68661,-046.55941<",acme
3282,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77433,-046.59016<",acme
3334,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70736,-046.56824<",acme
3126,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.64328,-046.58312<",acme
3419,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71708,-046.55269<",acme
3237,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69398,-046.55235<",acme
3424,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.64264,-046.58236<",acme
3293,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66969,-046.56741<",acme
3067,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70149,-046.56465<",acme
3193,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66094,-046.56554<",acme
3470,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66120,-046.56535<",acme
3051,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77950,-046.52928<",acme
3399,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68500,-046.55909<",acme
3190,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70974,-046.53013<",acme
3024,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68386,-046.55525<",acme
3154,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72560,-046.54833<",acme
3310,RAX12,2018-12-10T10:37:02-02:00,">RAX12,101218093701,-23.69342,-046.55161<",acme
3430,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71591,-046.55193<",acme
3273,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69375,-046.56800<",acme
3299,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.77996,-046.53097<",acme
3145,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73518,-046.53144<",acme
3366,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.71105,-046.55214<",acme
3167,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.68535,-046.55061<",acme
3341,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72167,-046.54799<",acme
3397,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.69985,-046.55252<",acme
3191,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66601,-046.56893<",acme
3418,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093501,-23.65297,-046.57327<",acme
3446,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.70878,-046.55227<",acme
3319,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.66628,-046.57391<",acme
3276,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73940,-046.53063<",acme
3343,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.73698,-046.53015<",acme
3474,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093701,-23.72481,-046.54992<",acme
3045,RUS00,2018-12-10T10:37:02-02:00,">RUS00,101218093624,-23.66431,-046.60747<",acme
3308,RAX12,2018-12-10T10:37:02-02:00,">RAX12,101218093700,-23.74490,-046.52635<",acme
3169,RAX11,2018-12-10T10:37:01-02:00,">RAX11,101218093700,-23.77571,-046.50764<",acme
3017,RUS00,2018-12-10T10:37:01-02:00,">RUS00,101218093536,-23.66678,-046.60940<",acme
3027,RAX11,2018-12-10T10:37:01-02:00,">RAX11,101218093639,-23.68664,-046.55941<",acme
3418,RUS00,2018-12-10T10:37:01-02:00,">RUS00,101218093501,-23.65297,-046.57327<",acme
3012,RAX11,2018-12-10T10:37:00-02:00,">RAX11,101218093659,-23.75033,-046.56965<",acme
3146,RAX11,2018-12-10T10:37:00-02:00,">RAX11,101218093659,-23.68477,-046.55899<",acme
3045,RUS00,2018-12-10T10:37:00-02:00,">RUS00,101218093554,-23.66536,-046.60822<",acme
3128,RAX12,2018-12-10T10:37:00-02:00,">RAX12,101218093659,-23.72114,-046.53281<",acme
3326,RUS00,2018-12-10T10:37:00-02:00,">RUS00,101218093659,-23.74790,-046.59725<",acme
3027,RUS00,2018-12-10T10:37:00-02:00,">RUS00,101218093631,-23.68692,-046.55950<",acme
3230,RAX11,2018-12-10T10:36:59-02:00,">RAX11,101218093658,-23.69130,-046.55215<",acme
3024,RAX12,2018-12-10T10:36:59-02:00,">RAX12,101218093658,-23.68362,-046.55522<",acme
3441,RAX12,2018-12-10T10:36:59-02:00,">RAX12,101218093658,-23.70286,-046.54189<",acme
3036,RAX11,2018-12-10T10:36:59-02:00,">RAX11,101218093658,-23.71600,-046.53402<",acme
3335,RAX11,2018-12-10T10:36:59-02:00,">RAX11,101218093657,-23.70856,-046.55235<",acme
3398,RUS00,2018-12-10T10:36:58-02:00,">RUS00,101218093631,-23.72930,-046.56694<",acme
3240,RAX12,2018-12-10T10:36:58-02:00,">RAX12,101218093657,-23.72908,-046.52867<",acme
3027,RUS00,2018-12-10T10:36:58-02:00,">RUS00,101218093601,-23.68750,-046.55963<",acme
3045,RUS00,2018-12-10T10:36:58-02:00,">RUS00,101218093525,-23.66659,-046.60910<",acme
3274,RUS00,2018-12-10T10:36:57-02:00,">RUS00,101218093656,-23.72976,-046.53808<",acme
3225,RUS00,2018-12-10T10:36:57-02:00,">RUS00,101218091631,-23.79855,-046.54379<",acme
3090,RAX11,2018-12-10T10:36:57-02:00,">RAX11,101218093617,-23.72644,-046.52574<",acme
3429,RAX12,2018-12-10T10:36:56-02:00,">RAX12,101218093655,-23.69416,-046.55220<",acme
3027,RAX12,2018-12-10T10:36:56-02:00,">RAX12,101218093552,-23.68842,-046.55991<",acme
3045,RUS00,2018-12-10T10:36:56-02:00,">RUS00,101218093525,-23.66659,-046.60910<",acme
3188,RAX12,2018-12-10T10:36:56-02:00,">RAX12,101218093655,-23.70762,-046.55254<",acme
3225,RAX11,2018-12-10T10:36:56-02:00,">RAX11,101218091629,-23.79867,-046.54394<",acme
3092,RAX12,2018-12-10T10:36:55-02:00,">RAX12,101218093654,-23.69026,-046.55224<",acme
3225,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218091601,-23.79733,-046.54585<",acme
3177,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218093654,-23.68399,-046.56406<",acme
3224,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218093631,-23.69967,-046.54588<",acme
3225,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218091601,-23.79733,-046.54585<",acme
3027,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218093531,-23.68984,-046.55963<",acme
3189,RUS00,2018-12-10T10:36:55-02:00,">RUS00,101218093631,-23.70150,-046.56162<",acme
3224,RUS00,2018-12-10T10:36:54-02:00,">RUS00,101218093601,-23.69966,-046.54595<",acme
3068,RAX11,2018-12-10T10:36:54-02:00,">RAX11,101218093653,-23.73452,-046.53243<",acme
3013,RAX12,2018-12-10T10:36:54-02:00,">RAX12,101218093653,-23.71129,-046.55213<",acme
3027,RUS00,2018-12-10T10:36:53-02:00,">RUS00,101218093501,-23.68986,-046.55961<",acme
3161,RAX12,2018-12-10T10:36:53-02:00,">RAX12,101218093652,-23.77705,-046.52853<",acme
3357,RAX12,2018-12-10T10:36:53-02:00,">RAX12,101218093652,-23.74870,-046.56931<",acme
3165,RUS00,2018-12-10T10:36:52-02:00,">RUS00,101218093651,-23.71300,-046.53053<",acme
3049,RAX11,2018-12-10T10:36:52-02:00,">RAX11,101218093651,-23.70834,-046.55266<",acme
3320,RAX11,2018-12-10T10:36:52-02:00,">RAX11,101218093650,-23.73895,-046.59205<",acme
3224,RUS00,2018-12-10T10:36:52-02:00,">RUS00,101218093601,-23.69966,-046.54595<",acme
3034,RUS00,2018-12-10T10:36:52-02:00,">RUS00,101218093644,-23.72174,-046.52428<",acme
3125,RUS00,2018-12-10T10:36:52-02:00,">RUS00,101218093636,-23.69051,-046.55876<",acme
3236,RUS00,2018-12-10T10:36:51-02:00,">RUS00,101218093650,-23.70152,-046.58784<",acme
3047,RUS00,2018-12-10T10:36:51-02:00,">RUS00,101218093650,-23.74235,-046.53110<",acme
3213,RUS00,2018-12-10T10:36:50-02:00,">RUS00,101218093649,-23.68526,-046.55109<",acme
3125,RUS00,2018-12-10T10:36:50-02:00,">RUS00,101218093607,-23.69125,-046.55732<",acme
3368,RAX11,2018-12-10T10:36:50-02:00,">RAX11,101218093649,-23.73637,-046.53643<",acme
3141,RUS00,2018-12-10T10:36:50-02:00,">RUS00,101218093648,-23.74700,-046.57864<",acme
3190,RAX11,2018-12-10T10:36:50-02:00,">RAX11,101218093649,-23.71007,-046.53017<",acme
3146,RAX12,2018-12-10T10:36:50-02:00,">RAX12,101218093648,-23.68416,-046.55864<",acme
3360,RUS00,2018-12-10T10:36:50-02:00,">RUS00,101218093648,-23.68513,-046.55176<",acme
3153,RUS00,2018-12-10T10:36:49-02:00,">RUS00,101218093648,-23.74273,-046.53146<",acme
3399,RAX11,2018-12-10T10:36:49-02:00,">RAX11,101218093648,-23.68470,-046.55894<",acme
3240,RAX11,2018-12-10T10:36:49-02:00,">RAX11,101218093648,-23.72924,-046.52891<",acme
3039,RUS00,2018-12-10T10:36:49-02:00,">RUS00,101218093635,-23.71184,-046.55298<",acme
3167,RAX11,2018-12-10T10:36:49-02:00,">RAX11,101218093648,-23.68561,-046.55067<",acme
3125,RUS00,2018-12-10T10:36:49-02:00,">RUS00,101218093537,-23.69127,-046.55728<",acme
3436,RUS00,2018-12-10T10:36:49-02:00,">RUS00,101218093631,-23.70758,-046.52682<",acme
3044,RAX12,2018-12-10T10:36:49-02:00,">RAX12,101218093641,-23.65640,-046.57148<",acme
3021,RAX12,2018-12-10T10:36:48-02:00,">RAX12,101218093647,-23.68969,-046.56445<",acme
3131,RUS00,2018-12-10T10:36:48-02:00,">RUS00,101218093647,-23.75035,-046.59806<",acme
3070,RAX11,2018-12-10T10:36:48-02:00,">RAX11,101218093647,-23.70833,-046.55263<",acme
3125,RAX12,2018-12-10T10:36:48-02:00,">RAX12,101218093518,-23.69142,-046.55698<",acme
3125,RAX12,2018-12-10T10:36:48-02:00,">RAX12,101218093518,-23.69142,-046.55698<",acme
3357,RAX11,2018-12-10T10:36:48-02:00,">RAX11,101218093634,-23.75024,-046.56959<",acme
3380,RUS00,2018-12-10T10:36:48-02:00,">RUS00,101218093631,-23.74422,-046.59865<",acme
3275,RAX11,2018-12-10T10:36:48-02:00,">RAX11,101218093646,-23.73447,-046.53247<",acme
3248,RUS00,2018-12-10T10:36:48-02:00,">RUS00,101218093531,-23.76933,-046.61127<",acme
3243,RUS00,2018-12-10T10:36:47-02:00,">RUS00,101218093646,-23.73509,-046.52916<",acme
3024,RAX11,2018-12-10T10:36:47-02:00,">RAX11,101218093646,-23.68219,-046.55530<",acme
3248,RAX11,2018-12-10T10:36:47-02:00,">RAX11,101218093524,-23.76932,-046.61101<",acme
3387,RAX11,2018-12-10T10:36:46-02:00,">RAX11,101218093631,-23.70609,-046.53516<",acme
3104,RAX12,2018-12-10T10:36:46-02:00,">RAX12,101218093645,-23.70985,-046.55329<",acme
3407,RAX12,2018-12-10T10:36:46-02:00,">RAX12,101218093645,-23.77706,-046.52856<",acme
3248,RUS00,2018-12-10T10:36:46-02:00,">RUS00,101218093501,-23.76947,-046.61057<",acme
3175,RUS00,2018-12-10T10:36:46-02:00,">RUS00,101218093631,-23.69716,-046.55332<",acme
3446,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093631,-23.70925,-046.55221<",acme
3070,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093642,-23.70813,-046.55269<",acme
3164,RAX11,2018-12-10T10:36:45-02:00,">RAX11,101218093644,-23.68474,-046.55892<",acme
3167,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093631,-23.68730,-046.55083<",acme
3067,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093631,-23.70129,-046.56425<",acme
3082,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093631,-23.71108,-046.55214<",acme
3248,RUS00,2018-12-10T10:36:45-02:00,">RUS00,101218093431,-23.77086,-046.61096<",acme
3174,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093643,-23.64338,-046.58301<",acme
3248,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093401,-23.77133,-046.61109<",acme
3089,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093643,-23.70588,-046.52139<",acme
3188,RAX11,2018-12-10T10:36:44-02:00,">RAX11,101218093643,-23.70849,-046.55230<",acme
3346,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093643,-23.84363,-046.59776<",acme
3070,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093613,-23.70811,-046.55270<",acme
3067,RAX12,2018-12-10T10:36:44-02:00,">RAX12,101218093629,-23.70121,-046.56409<",acme
3407,RUS00,2018-12-10T10:36:44-02:00,">RUS00,101218093642,-23.77726,-046.52858<",acme
3457,RAX11,2018-12-10T10:36:43-02:00,">RAX11,101218093642,-23.66302,-046.56375<",acme
3066,RUS00,2018-12-10T10:36:43-02:00,">RUS00,101218093642,-23.71158,-046.59265<",acme
3070,RUS00,2018-12-10T10:36:43-02:00,">RUS00,101218093543,-23.70722,-046.55281<",acme
3067,RAX11,2018-12-10T10:36:43-02:00,">RAX11,101218093613,-23.70041,-046.56328<",acme
3120,RAX11,2018-12-10T10:36:42-02:00,">RAX11,101218093641,-23.69016,-046.55953<",acme
3414,RUS00,2018-12-10T10:36:42-02:00,">RUS00,101218093641,-23.73511,-046.53784<",acme
3092,RAX11,2018-12-10T10:36:42-02:00,">RAX11,101218093641,-23.69123,-046.55217<",acme
3334,RAX12,2018-12-10T10:36:42-02:00,">RAX12,101218093641,-23.70740,-046.56993<",acme
3366,RAX12,2018-12-10T10:36:42-02:00,">RAX12,101218093641,-23.71133,-046.55211<",acme
3308,RAX11,2018-12-10T10:36:42-02:00,">RAX11,101218093641,-23.74467,-046.52512<",acme
3239,RAX11,2018-12-10T10:36:41-02:00,">RAX11,101218093640,-23.73300,-046.56877<",acme
3001,RAX11,2018-12-10T10:36:41-02:00,">RAX11,101218093640,-23.70004,-046.53832<",acme
3338,RAX11,2018-12-10T10:36:41-02:00,">RAX11,101218093640,-23.70885,-046.55333<",acme
3070,RUS00,2018-12-10T10:36:41-02:00,">RUS00,101218093543,-23.70722,-046.55281<",acme
3067,RUS00,2018-12-10T10:36:41-02:00,">RUS00,101218093601,-23.69942,-046.56397<",acme
3028,RAX12,2018-12-10T10:36:40-02:00,">RAX12,101218093639,-23.73927,-046.59335<",acme
3310,RAX11,2018-12-10T10:36:40-02:00,">RAX11,101218093639,-23.69559,-046.55043<",acme
3027,RUS00,2018-12-10T10:36:40-02:00,">RUS00,101218093501,-23.68986,-046.55961<",acme
3032,RUS00,2018-12-10T10:36:40-02:00,">RUS00,101218093639,-23.87116,-046.57062<",acme
3425,RUS00,2018-12-10T10:36:40-02:00,">RUS00,101218093631,-23.84329,-046.59738<",acme
3067,RUS00,2018-12-10T10:36:39-02:00,">RUS00,101218093531,-23.69891,-046.56466<",acme
3027,RAX11,2018-12-10T10:36:39-02:00,">RAX11,101218093442,-23.68999,-046.55950<",acme
3065,RUS00,2018-12-10T10:36:39-02:00,">RUS00,101218093638,-23.71786,-046.58336<",acme
3333,RAX12,2018-12-10T10:36:39-02:00,">RAX12,101218093624,-23.74529,-046.53981<",acme
3027,RUS00,2018-12-10T10:36:39-02:00,">RUS00,101218093431,-23.69062,-046.55860<",acme
